CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Worcester ,Worcester State University ,MA,US,2018-09-16,,,,,,,Massachusetts democratic party ,Rallying support for the upcoming midterm election ,1,rally,0,0,0,0,1,1,https://www.telegram.com/news/20180916/elizabeth-warren-jay-gonzalez-rally-democrats-at-worcester-state-university,,,,
Bradenton ,Prospect Road ,FL,US,2018-09-17,around 20,20,,20,,,general protestors,protest placement of public safety radio tower,0,protest,0,0,0,0,1,1,https://www.bradenton.com/news/local/article218546785.html,,,,
Charlottesville ,,VA,US,2018-09-17,,,,,,,general protestors,protesting county jail and ICE agreement ,1,protest,0,0,0,0,1,1,https://www.cbs19news.com/content/news/Social-justice-groups-protest-county-jail-and-ICE-arrangement-493512191.html,,,,
Cheshire,United Technologies Corp.,CT,US,2018-09-17,nearly 200,200,,200,,,employees of United Technologies Corp.,calling for better wages and health insurance benefits,1,strike,0,0,0,0,1,1,http://www.courant.com/business/hc-biz-utc-strike-20180916-story.html#,,,,
Muskegon,the park located at the corner of Third Street and West Webster Avenue,MI,US,2018-09-17,,,,,,,Muskegon Rotary Club ,A celebration of diversity and a rebuke to hate speech,1,rally,,,,,1,1,https://www.mlive.com/news/muskegon/index.ssf/2018/09/second_love_lives_here_rally_h.html,,,,
New Orleans ,Walter L. Cohen College Prep ,LA,US,2018-09-17,at least 20,20,,20,,,students,protesting the firing of their teachers ,0,protest,0,0,0,0,1,1,https://www.nola.com/education/index.ssf/2018/09/cohen_students_protest_layoffs.html,,,,
Sacramento,Convention Center ,CA,US,2018-09-17,,,,,,,Black Lives Matter ,protesting a three-day statewide law enforcement conference ,1,protest,0,0,0,0,1,1,https://www.abc10.com/article/news/local/sacramento/blm-holds-protest-6-months-after-stephon-clark-shooting-sheriff-clarifies-counterprotest-comments/103-595870301,,,,
Saint Paul ,Outside city hall ,MN,US,2018-09-17,about 100,100,,100,,,general protestors,protesting minimum wage ,0,protest,0,0,0,0,1,1,https://www.mprnews.org/story/2018/09/17/st-paul-minimum-wage-debate-plays-out-in-dueling-rallies,,,,
Selden ,Suffolk County Community College ,NY,US,2018-09-17,about 60,60,,60,,,general protestors,protesting anti-immigration policies ,1,protest,0,0,0,0,1,1,https://riverheadlocal.com/2018/09/18/protesters-rally-outside-closed-door-zeldin-meeting-on-immigration-at-sccc-calling-it-a-campaign-stunt/,,,,
Sequim ,outside sequim school board meeting ,WA,US,2018-09-17,30 to 40,30,,40,,,Sequim School District classified staff ,rallying for a living wage ,0,protest,0,0,0,0,1,1,https://www.peninsuladailynews.com/news/classified-staff-at-sequim-school-district-rally-for-raises/,,,,
Venice ,outside Mojo’s Real Cuban restaurant,Fl,US,2018-09-17,,,,,,,general protestors,protesting Gov. Rick Scott's support of Red-tide ,1,protest,0,0,0,0,1,1,https://www.orlandosentinel.com/news/politics/political-pulse/os-rick-scott-red-tide-20180917-story.html,https://www.gainesville.com/news/20180917/rick-scott-campaign-stop-beseiged-by-red-tide-protesters/1,,,
Annapolis ,Maryland State House ,MD,US,2018-09-18,about two dozen ,24,,24,,,general protestors,Rally for chronic pain; opioids,0,protest,0,0,0,0,1,1,https://wtop.com/maryland/2018/09/pain-patients-rally-for-easing-opioid-restrictions/,https://baltimore.cbslocal.com/2018/09/18/pain-patients-rally-for-easing-opioid-restrictions/,,,
Bemidji ,,MN,US,2018-09-18,about 15,15,,15,,,general protestors,protesting a replacement oil pipeline,1,protest,0,0,0,0,1,1,https://www.mprnews.org/story/2018/09/18/line-3-pipeline-protesters-block-bridge-near-bemidji,http://www.grandforksherald.com/news/traffic-and-construction/4501158-line-3-protesters-block-clearwater-county-roadwork,,,
Bozeman,Gallatin County Fairgrounds,MT,US,2018-09-18,more than 100,100,,100,,,general protestors,protesting appearance by Donald Trump Jr.,1,protest,0,0,0,0,1,1,https://www.bozemandailychronicle.com/news/politics/protestors-greet-trump-jr-rail-against-rally-costs/article_21e26866-5ce5-5814-9023-4d68127f6506.html,,,,
Bozeman,Gallatin County Fairgrounds,MT,US,2018-09-18,,,,,,,Matt Rosendale senate campaign,rallying for GOP candidate,2,rally,0,0,0,0,0,1,https://www.bozemandailychronicle.com/news/politics/protestors-greet-trump-jr-rail-against-rally-costs/article_21e26866-5ce5-5814-9023-4d68127f6506.html,,,,
Cedar Rapid ,Greene Square ,IA,US,2018-09-18,,,,,,,general protestors,Rally for chronic pain; opioids,0,protest,0,0,0,0,1,1,https://www.kcrg.com/content/news/Dont-Punish-the-Pain-rally-held-in-Cedar-Rapids-493658051.html,,,,
Chapmanville ,Chapmanville Tower ,WV,US,2018-09-18,Count pic ,3,,3,,,general protestors ,protesting new smoking ban ,0,protest,0,0,0,0,1,1,https://www.loganbanner.com/news/c-ville-towers-residents-protest-smoking-ban/article_fb395cc2-d5d7-58f1-97d6-c8bb0a0ed86f.html,,,,
Chicago,2650 S California Ave,IL,US,2018-09-18,,,,,,,Chicago Alliance Against Racist and Political Repression,rallying for conviction of Chicago police officer for killing of local Black man,1,rally,,,,,0,1,https://www.protestchicago.com/,,,,
Chicago,Hyatt Regency Chicago,IL,US,2018-09-18,FB: 10,10,,10,,,Unite Here Local 1 and supporters,striking for healthcare and fair wages,1,strike; protest,,,,,0,1,https://www.protestchicago.com/,https://www.facebook.com/events/327077694513745/?notif_t=event_calendar_create&notif_id=1537275635662943,,,
Chicago,James R. Thompson Center,IL,US,2018-09-18,FB: 248,248,,248,,,Chicago Community Bond Fund; The People's Lobby; The Next Movement (TNM); Chicago Appleseed; A Just Harvest; ACLU of Illinois,end money bail; demand implementation of new law,1,rally,0,0,0,0,1,1,https://www.protestchicago.com/2018/08/01/rally-to-endmoneybail/,https://www.facebook.com/events/247718382619820/?notif_t=event_calendar_create&notif_id=1533039277859474,https://www.pantagraph.com/news/state-and-regional/ex-running-back-matt-forte-calls-for-end-to-money/article_45f56074-57bb-58cd-a0d5-99ed44a85e42.html,,
Chicago,McDonald's Headquarters,IL,US,2018-09-18,several dozen ,36,,36,,,McDonald's employees,protesting climate of sexual harassment in McDonald's around the country,1,protest; strike,0,0,0,0,0,1,https://www.protestchicago.com/,https://www.detroitnews.com/story/business/2018/09/18/us-mcdonalds-workers-protest-sex-harassment/37856679/,,,
Compton,strip mall in the area of Central Avenue and Alondra Boulevard,CA,US,2018-09-18,,,,,,,general protestors,urging people not to patronize a beauty store because of a dispute that had occurred there two weeks ago,0,protest,3,1,2,0,1,1,https://www.dailynews.com/2018/09/19/two-deputies-injured-in-fight-at-compton-protest/,,,,
Concord ,State House,NH,US,2018-09-18,about a dozen,12,,12,,,general protestors,rallying for fair prescription practices (incl. opioids) for chronic pain patients,0,protest,0,0,0,0,1,1,https://www.wmur.com/article/pain-patients-rally-to-protect-access-to-prescription-opioids/23309778,https://www.concordmonitor.com/Chronic-pain-patients-rally-at-statehouse-for-fair-prescribing-practices-20270103,,,
Durham,,NC,US,2018-09-18,,,,,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,http://www.newstribune.com/news/national/story/2018/sep/19/mcdonalds-workers-across-us-protest-against-sex-harassment/744136/,,,,
Flagstaff,Flagstaff City Hall,AZ,US,2018-09-18,over 100,100,,100,,,general protestors,anti-ICE,1,protest,0,0,0,0,0,1,https://azdailysun.com/news/ice-protests-in-flagstaff-leave-three-protesters-arrested/article_60e8b755-970c-52ec-9d3a-46d4dfdf8120.html,,,,
Flagstaff,Flagstaff Police Department,AZ,US,2018-09-18,na,3,,3,,,general protestors,anti-ICE; protesting PD's cooperation with ICE,1,protest,3,0,0,0,1,1,https://azdailysun.com/news/ice-protests-in-flagstaff-leave-three-protesters-arrested/article_60e8b755-970c-52ec-9d3a-46d4dfdf8120.html,,,civil dis,
Frankfort,State Capitol,KY,US,2018-09-18,,,,,,,Don't Punish Pain,protesting opioid crackdown's effect on chronic pain patients,0,rally,,,,,1,1,https://www.courier-journal.com/story/news/crime/2018/09/14/opioid-crisis-drug-crackdown-has-pain-patients-edge/1277188002/,,,,
Juneau,Alaska State Capitol,AK,US,2018-09-18,na,38,,38,,,general protestors,protesting Brett Kavanaugh's confirmation to the Supreme Court,1,protest,0,0,0,0,1,1,https://www.juneauempire.com/news/kava-not-protesters-demonstrate-in-front-of-capitol/,,,,
Kansas City,,MO,US,2018-09-18,,,,,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,http://www.newstribune.com/news/national/story/2018/sep/19/mcdonalds-workers-across-us-protest-against-sex-harassment/744136/,,,,
Los Angeles,,CA,US,2018-09-18,,,,,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,http://www.newstribune.com/news/national/story/2018/sep/19/mcdonalds-workers-across-us-protest-against-sex-harassment/744136/,,,,
Missoula,,MT,US,2018-09-18,na,25,,25,,,Montana veterans and supporters,protesting senate candidate who minimized incumbent senator's pro-veteran work,1,protest,0,0,0,0,1,1,https://missoulacurrent.com/government/2018/09/montana-veterans-tester/,,,,
Mountain Home,near Baxter Regional Medical Center,AR,US,2018-09-18,,,,,,,general protestors,Rally for chronic pain; opioids,0,rally,0,0,0,0,1,1,http://harrisondaily.com/people/don-t-punish-pain-rally-set/article_77645792-b5d6-11e8-af2c-9f24f6eb3e93.html,,,,
New Orleans ,,LA,US,2018-09-18,,,,,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,https://www.wsbtv.com/news/business/mcdonalds-workers-across-us-protest-against-sex-harassment/837017189?utm_source=homestream&utm_medium=site_navigation&utm_campaign=homestream_click,,,,
Orlando ,9814 International Drive ,Fl,US,2018-09-18,more than 50 ,50,,50,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,https://www.orlandosentinel.com/business/os-mcdonalds-metoo-strike-20180918-story.html,https://www.kron4.com/news/6-month-anniversary-of-stephon-clark-s-death-brings-protest-to-sacramento/1457450585,,,
Portland,Burgerville's Montavilla and 92nd and Powell locations,OR,US,2018-09-18,,,,,,,Burgerville workers,protesting firing of employees for wearing political buttons,0,protest; strike,0,0,0,0,1,1,https://www.wweek.com/news/2018/09/18/portland-burgerville-workers-go-on-strike-over-company-ban-on-political-buttons/,,,,
Sacramento,Sacramento Convention Center,CA,US,2018-09-18,as many as 200,200,,200,,,Black Lives Matter Sacramento,"protesting police violence, racism",1,protest,0,0,0,0,1,1,https://www.kcra.com/article/protesters-march-against-law-enforcement-expo-in-sacramento/23301670,https://www.sacbee.com/latest-news/article218600090.html,,,
Sacramento,Sacramento Convention Center,CA,US,2018-09-18,,,,,,,general protestors,counter-protesting Black Lives Matter; pro-police,2,protest,0,0,0,0,0,1,https://www.sacbee.com/latest-news/article218600090.html,https://www.latimes.com/local/lanow/la-me-ln-sacramento-blm-protest-20180918-story.html,,,
San Francisco,in front of the downtown San Francisco office of Immigration and Customs Enforcement,CA,US,2018-09-18,around 20,20,,20,,,Jewish protestors,anti-ICE,1,protest,0,0,0,0,1,1,https://www.jweekly.com/2018/09/21/the-fast-i-desire-marking-yom-kippur-with-political-protest/,,,,
San Francisco,Mission and 24th Street,CA,US,2018-09-18,more than 50; about 60 ,50,,60,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,https://www.wsbtv.com/news/business/mcdonalds-workers-across-us-protest-against-sex-harassment/837017189?utm_source=homestream&utm_medium=site_navigation&utm_campaign=homestream_click, https://www.sfchronicle.com/bayarea/article/McDonald-s-workers-in-SF-allege-sexual-13238723.php#photo-16190140,,,
Springfield,Corner of National Ave. and Primrose St. ,MO,US,2018-09-18,a dozen ,12,,12,,,general protestors,Rally for chronic pain; opioids,0,protest,0,0,0,0,1,1,https://www.news-leader.com/story/news/local/ozarks/2018/09/18/springfield-opioids-dont-punish-pain-rally-cancer-fibromyalgia/1348614002/,https://www.ky3.com/content/news/Protestors-rally-Dont-Punish-the-Pain-in-south-Springfield-493646901.html,,,
St. Louis,,MO,US,2018-09-18,,,,,,,McDonald's employees,protesting how the company handles sexual assault cases ,1,protest,0,0,0,0,1,1,http://www.newstribune.com/news/national/story/2018/sep/19/mcdonalds-workers-across-us-protest-against-sex-harassment/744136/,,,,
Stevens Point,University of Wisconsin Stevens Point,WI,US,2018-09-18,,,,,,,Missionaries of the Preborn,anti-abortion,2,rally,0,0,0,0,1,1,https://waow.com/top-stories/2018/09/19/anti-abortion-group-protest-on-uw-sp-campus-creates-controversy/,,,,
Boston,Boston City Hall,MA,US,2018-09-19,,,,,,,National Grid workers from USW Locals 12003 and 12012,protesting being locked out of work by stalled union/company negotiation,1,protest,0,0,0,0,1,1,https://www.masslive.com/news/boston/index.ssf/2018/09/while_boston_city_councilors_c.html,,,,
Edinburg,at city council meeting,IL,US,2018-09-19,,,,,,,general protestors,protesting sale of local golf course,0,protest,0,0,0,0,1,1,https://www.valleymorningstar.com/news/valley/edinburg-residents-rally-behind-ebony-hills-golf-course/article_d5f91bdb-0f8b-54a6-aaf6-7f40f9a79b1d.html,,,,
Kalamazoo,Bronson Park,MI,US,2018-09-19,from context: at least 14,14,,14,,,general protestors,protesting destruction of homeless encampment,1,protest,14,0,0,0,1,1,https://wincountry.com/news/articles/2018/sep/19/bronson-park-protesters-refuse-to-leave/,,,"civil dis, end of an ongoing protest that began on 9/5/2018 (see earlier entry)",
Las Vegas,West Sahara Avenue,NV,US,2018-09-19,,,,,,,Nevada Advocates For Planned Parenthood; general protestors,"protesting GOP policies on health care, reproductive rights and the environment",1,protest,0,0,0,0,1,1,https://lasvegassun.com/news/2018/sep/19/groups-rally-against-trump-day-before-presidential/,,,,
Los Angeles,Hall of Justice,CA,US,2018-09-19,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Madison,Wisconsin capitol rotunda,WI,US,2018-09-19,,,,,,,general protestors,Rally for chronic pain; opioids,0,protest,0,0,0,0,1,1,https://www.channel3000.com/news/local-chronic-pain-sufferers-protest-opioid-restrictions-at-the-capitol/796827248,,,,
Madison Township,Madison Comprehensive High School ,OH,US,2018-09-19,several dozen,36,,36,,,students,protesting superintendent for suspending students who criticized her on Twitter,0,protest,0,0,0,0,1,1,https://www.mansfieldnewsjournal.com/story/news/2018/09/19/madison-students-protest-against-superintendent-hilderbrand/1355302002/,,,,
Memphis,"Elvis Presley Boulevard, near the site of Monday's police shooting of Martavious Banks",TN,US,2018-09-19,between 50 and 60,50,,60,,,general protestors,"protesting police violence, racism",1,protest,6,0,0,0,1,1,https://www.commercialappeal.com/story/news/2018/09/19/protests-memphis-police-shooting/1363080002/,,,,
Miami,Nusr-Et Steakhouse,FL,US,2018-09-19,about 100,100,,100,,,general protestors,protesting chef for cooking for Venezuelan leader,0,protest,0,0,0,0,1,1,https://www.miamiherald.com/entertainment/restaurants/article218632090.html,,,,
Orlando ,Orlando International Airport,FL,US,2018-09-19,,,,,,,airport workers,rallying for higher wages,1,rally; protest,0,0,0,0,1,1,http://www.mynews13.com/fl/orlando/business/2018/09/19/orlando-airport-workers-to-rally-for-pay-increase,,,,
San Francisco,City Hall,CA,US,2018-09-19,,,,,,,city and county workers,protesting racial discrimination and unfair treatment in the workplace,1,protest,,,,,1,1,https://www.kron4.com/features/morning-buzz/workers-rally-at-city-hall-over-racial-discrimination-unfair-treatment/1459586122,,,,
