CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Vista,1800 Thibodo Rd,CA,US,2018-03-20,,,,,,,general protesters,"against President Trump, against U.S. Representative Darryl Issa",1,demonstration,,,,,1,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Vista,1800 Thibodo Rd.,CA,US,2018-03-20,,,,,,,general protesters,for President Trump,2,counter-protest,,,,,0,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Washington,FEMA HQ,DC,US,2018-03-20,about 200,200,,200,,,Vamos4pr,Protesting lack of FEMA support in PR,1,protest,0,0,0,0,0,1,https://www.dailykos.com/stories/2018/3/20/1750594/-Six-months-since-Hurricane-Maria-a-march-in-Washington-and-a-continued-crisis-in-Puerto-Rico,,,,
Washington,U.S. Supreme Court,DC,US,2018-03-20,FB: 231,231,,231,,,Reproaction,Protesting fake women's healthcare centers,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/527421970990741/,,,,
Washington,U.S. Supreme Court,DC,US,2018-03-20,FB: 63,63,,63,,,Students for Life in America,Protesting abortion,2,protest,0,0,0,0,0,1,https://www.facebook.com/events/980028402151433/,,,,
Washington,White House,DC,US,2018-03-20,,,,,,,DC Grassroots Planning Coalition,"Protesting gentrification, displacement",0,protest,0,0,0,0,0,1,https://www.facebook.com/events/351756225305656/,,,,
Wilmington,Padua Academy,DE,US,2018-03-20,,,,,,,Students,Protesting firing of principal,0,protest,0,0,0,0,1,1,https://www.delawareonline.com/story/news/education/2018/03/20/padua-students-continue-protest-school-resumes-tuesday/441427002/,,,,
Worcester,City Hall,MA,US,2018-03-20,about 100,100,,100,,,general protestors,Protesting cuts to public transportation,0,protest,0,0,0,0,1,1,http://www.telegram.com/news/20180320/wrta-supporters-rally-in-worcester-demanding-better-funding-of-transit-authorities,,,,
Austin,Lake Travis High School,TX,US,2018-03-21,about 50,50,,50,,,Students,Enough: National School Walkout,1,walkout,0,0,0,0,1,1,https://www.statesman.com/news/local-education/lake-travis-high-school-students-plan-walkout-against-gun-violence/zvjZxqyATNTi6OvEIHAUqN/,,,,
Belmont,on Concord Ave. next to Clay Pit Pond,MA,US,2018-03-21,,,,,,,general protestors,pro-gun control,1,demonstration,0,0,0,0,0,1,http://uubelmont.org/2018/03/14/belmont-walkout-gun-control-rescheduled-wed-march-21/,http://belmont.wickedlocal.com/news/20180321/middle-and-high-school-students-in-belmont-walk-out-to-protest-gun-violence,,,
Buffalo,Trinity Buffalo,NY,US,2018-03-21,FB: 36,36,,36,,,Healthcare Workers Rising,Labor protest,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/2046984912217015/,,,,
Des Moines,State Capitol,IA,US,2018-03-21,hundreds,200,,200,,,general protestors,Protesting anti-sanctuary city bill,1,protest,0,0,0,0,1,1,https://www.radioiowa.com/2018/03/21/opponents-of-anti-sanctuary-cities-bill-rally-at-statehouse/,,,,
Fairbanks,Lathrop High School,AK,US,2018-03-21,30 to 40,30,,40,,,Students,Protesting gun violence in the wake of school shooting,1,protest,0,0,0,0,1,1,http://www.webcenter11.com/content/news/High-school-students-stage-walkout-to-protest-mass-shootings-477467013.html,,,,
Fayetteville,Tanner High School,AL,US,2018-03-21,,,,,,,students,Protesting principal's suspension,0,protest,0,0,0,0,1,1,http://www.waaytv.com/content/news/Tanner-students-peacefully-protest-to-get-principal-back--477674963.html,,,,
Frankfort,State Capitol,KY,US,2018-03-21,about 1000,1000,,1000,,,general protestors,Rallying for teachers,0,rally,0,0,0,0,1,1,http://www.times-news.com/news/kentucky-teachers-leave-school-to-rally-against-benefit-cuts/article_881b0915-327f-59a7-9bb1-62fa2769e447.html,,,,
Goshen,Goshen College,IN,US,2018-03-21,,,,,,,Students,Protesting racism on campus,0,protest,0,0,0,0,1,1,http://www.goshennews.com/news/local_news/goshen-college-students-protest-racism-on-campus/article_8dade30e-3698-57fe-a304-598dc849105e.html,,,,
Hendersonville,Henderson County Board of Commissioners,NC,US,2018-03-21,,,,,,,general protestors,protesting construction of parkway,0,protest,0,0,0,0,1,1,http://www.blueridgenow.com/news/20180322/speakers-protest-balfour-parkway-white-street-project-at-meeting,,,,
Los Angeles,Hall of Justice,CA,US,2018-03-21,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Miami,Florida International University,FL,US,2018-03-21,hundreds,200,,200,,,general protestors,Rallying for victims of bridge collapse,0,rally,0,0,0,0,1,1,http://www.oleantimesherald.com/students-hold-vigil-for-bridge-collapse-victims/youtube_a6ac89bd-4191-5dbd-9bd6-f42d9b1a6779.html,,,,
Midway City,Dakao Poultry,CA,US,2018-03-21,FB: 3,3,,3,,,Orange County Animal Save,Protesting the slaughtering of animals,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/351870518647929/,,,,
Phoenix,State Capitol,AZ,US,2018-03-21,hundreds,200,,200,,,teachers,Labor protest,0,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/glendale-education/2018/03/21/arizona-teachers-stage-sick-out-over-pay-continue-redfored-effort/444460002/,,,,
Portland,Chevereus High School,ME,US,2018-03-21,,,,,,,Students,Protesting gun violence in the wake of school shooting,1,protest,0,0,0,0,1,1,http://www.wmtw.com/article/cheverus-students-hold-quiet-vocal-protests-against-gun-violence/19524699,,,,
Sacramento,McClatchy High School,CA,US,2018-03-21,hundreds,200,,200,,,Students,Protesting school's handling of rape,0,protest,0,0,0,0,1,1,http://www.sacbee.com/news/local/education/article206205709.html,,,,
Stevens Point,University of Wisconsin - Stevens Point,WI,US,2018-03-21,about 300,300,,300,,,general protestors,Protesting university's decision to drop several majors,0,protest,0,0,0,0,1,1,https://www.washingtonpost.com/news/answer-sheet/wp/2018/03/22/university-of-wisconsin-students-protest-plan-to-drop-slew-of-liberal-arts-majors/?utm_term=.e69470c47a3b,https://www.wisconsinrapidstribune.com/story/news/education/2018/03/21/uw-stevens-point-students-community-protest-plan-eliminate-majors/445249002/,,,
Albany,State Capitol,NY,US,2018-03-22,FB: 10,10,,10,,,general protestors,Protesting state budget proposal,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/143067629854202/,,,,
Albuquerque,ICE HQ,NM,US,2018-03-22,,,,,,,general protestors,Protesting ICE,1,protest,0,0,0,0,1,1,http://www.krqe.com/news/albuquerque-metro/immigrant-advocates-in-albuquerque-rally-against-ice/1070054765,,,,
Charleston,Dorchester Road and Ranger Drive before traveling down Houston Street,SC,US,2018-03-22,1,1,,1,,,Police Chief Reggie Burgess,protesting violence,0,protest,0,0,0,0,1,1,http://www.live5news.com/story/37784816/n-charleston-police-chief-takes-another-march-to-stop-the-violence,,,,
Cookeville,Tennessee Tech University,TN,US,2018-03-22,about 30,30,,30,,,general protestors,Protesting University's involvement in Fitzgerald study,0,protest,0,0,0,0,1,1,https://www.itemlive.com/2018/03/23/nahant-protesters-take-street-oppose-northeastern-expansion/,,,,
Madison,University of Wisconsin ,WI,US,2018-03-22,,,,,,,Teacher's Assistants Association,Protesting change to graduate students' fees,0,protest,0,0,0,0,1,1,https://badgerherald.com/news/2018/03/22/education-should-be-free-graduate-students-protest-new-segregated-fee-plan/,,,,
New York,Our Lady of the Rosary Pompeii,NY,US,2018-03-22,,,,,,,NYC Loft Tenants,Rallying for renter's rights,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/154458461865639/,,,,
Northampton,Smith College,MA,US,2018-03-22,estimated between 100 and 200,100,,200,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://sanfrancisco.cbslocal.com/2018/04/05/yemeni-activists-protest-against-saudi-crown-prince-in-east-palo-alto/,,,,
Phoenix,Corner of Washington Street and Central Ave,AZ,US,2018-03-22,,,,,,,PETA,Protesting overuse of water for meat and dairy industries ,1,public nudity; protest,0,0,0,0,1,1,https://www.peta.org/media/news-releases/showering-sidewalk-world-water-day-protest/,,,,
Plattsburgh,SUNY Plattsburgh,NY,US,2018-03-22,more than 300,300,,300,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.pressrepublican.com/news/local_news/locals-rally-support-for-students-in-we-walk-together/article_02094001-166a-5a0b-afc2-62a051f4ceb2.html,,,,
Sacramento,29th Street and Meadowview Road,CA,US,2018-03-22,dozens,24,,24,,,Black Lives Matter Sacramento,Protesting police shooting of Stephon Clark,0,vigil,0,0,0,0,0,1,http://www.sacbee.com/news/local/crime/article206379574.html,,,,
Sacramento,City Hall to Golden 1 Center,CA,US,2018-03-22,,,,,,,Black Lives Matter Sacramento,Protesting police shooting of local man,0,protest; march,0,0,0,0,1,1,http://abcnews.go.com/US/demonstrators-gather-sacramento-city-hall-protest-fatal-shooting/story?id=53945371,,,,
Sacramento,Golden 1 Center,CA,US,2018-03-22,hundreds; more than 300,200,,300,,,Black Lives Matter Sacramento,Protesting police shooting of local man,0,protest; blockade,0,0,0,0,0,1,https://www.cnn.com/2018/03/22/us/sacramento-police-shooting-protests/index.html,http://www.sacbee.com/news/local/crime/article206473869.html,http://www.sacbee.com/news/local/crime/article206406849.html,,
San Francisco,Trader Joe's,CA,US,2018-03-22,NA,1,,1,,,Direct Action Everywhere,Protesting farming conditions of Trader Joe's chicken,0,protest,0,0,0,0,1,1,https://www.sfgate.com/bayarea/article/bay-area-radical-vegan-protest-trader-joes-dxe-12773950.php,,,,
St. Paul,State Capitol,MN,US,2018-03-22,about two dozen,24,,24,,,general protestors,Rallying for gun control,1,rally; die-in,0,0,0,0,1,1,http://www.dailyiowegian.com/cnhi_network/students-stage-die-in-protest/article_48da9fb3-f0d5-5fe3-9f8c-7d79e55626c8.html,,,,
Tallahasee,Black Dog on the Square,FL,US,2018-03-22,,,,,,,Poets for Change,Protesting gun violence,0,rally,0,0,0,0,1,1,https://www.google.com/search?q=immigrant+protest+colorado+springs&rlz=1C5CHFA_enUS758US758&oq=immigrant+protest+colorado+springs&aqs=chrome..69i57.3916j1j7&sourceid=chrome&ie=UTF-8,,,,
Tanner,Tanner High School,AL,US,2018-03-22,about 20,20,,20,,,students,Protesting principal's suspension,0,protest,0,0,0,0,1,1,http://www.decaturdaily.com/news/limestone_county/tanner-principal-s-supporters-protest-move-to-place-him-on/article_c4420d37-c895-5773-a66e-6d4c03926d04.html,,,,
Atlanta,Hilton Hotel,GA,US,2018-03-23,,,,,,,Refuse Fascism,Protesting visit from VP Pence,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/182362365732755/,,,,
Beechwood,Menorah Park,OH,US,2018-03-23,over 150,150,,150,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.cleveland.com/beachwood/index.ssf/2018/03/menorah_park_seniors_rally_for.html,,,,
Coffeeville,,MS,US,2018-03-23,NA,4,,4,,,Bus drivers,Labor protest,0,strike,0,0,0,0,1,1,http://www.wtva.com/content/news/477696133.html,,,,
East Lansing,MSU Hannah Administration Building,MI,US,2018-03-23,scores,40,,40,,,ReclaimMSU,rallying for community inclusion,0,rally,0,0,0,0,1,1,http://statenews.com/article/2018/03/reclaimmsu-rally-to-be-held-this-friday,https://www.google.com/search?q=inclusion+rally+michigan+state&rlz=1C5CHFA_enUS758US758&oq=inclusion+rally+michigan+state&aqs=chrome..69i57.5035j1j7&sourceid=chrome&ie=UTF-8,,,
Hazard,Highway 15,KY,US,2018-03-23,more than 100,100,,100,,,general protestors,Rallying for teachers,0,rally,0,0,0,0,1,1,http://www.wymt.com/content/news/Hazard-teachers--477786463.html,,,,
Independence,Simon Kenton High School,KY,US,2018-03-23,from photo: 25,25,,25,,,SKHS Teachers,Protesting budget and pension cuts,0,walk in,0,0,0,0,1,1,https://www.cincinnati.com/story/news/2018/03/23/nky-teachers-hold-walk-ins-protest-budget-pension-cuts/452190002/,,,,
Nahant,Lynnway Rotary,MA,US,2018-03-23,approximately 50,50,,50,,,general protestors,Protesing proposed Northeastern University expansion into scenic land,0,protest,0,0,0,0,1,1,https://www.itemlive.com/2018/03/23/nahant-protesters-take-street-oppose-northeastern-expansion/,,,,
