CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Gainesville,300 Jesse Jewell Parkway,FL,US,2017-02-16,,50,50,50,55,45,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.gainesvilletimes.com/section/6/article/121999/,,,,
Grand Island,,NE,US,2017-02-16,,180,180,180,198,162,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.kearneyhub.com/news/state/grand-island-peace-march-part-of-national-day-without-immigrants/article_411ce9ca-f538-11e6-83a7-d3dd5d4ac0fb.html,,,,
Grand Rapids,,MI,US,2017-02-16,,1500,1500,1500,1650,1350,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://woodtv.com/2017/02/16/grps-may-call-snow-day-after-immigrant-out-day-depletes-classes/,,,,
Greenville,,SC,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.greenvilleonline.com/story/news/2017/02/16/some-hispanic-businesses-close-day-protest/98004960/,,,,
Hermiston,,OR,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.eastoregonian.com/eo/local-news/20170216/across-hermiston-and-us-immigrants-participate-in-protest,,,,
Homestead,City Hall,FL,US,2017-02-16,,24,112,200,26.4,180,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.miamiherald.com/news/local/community/miami-dade/homestead/article133254579.html,http://www.local10.com/news/hundreds-protest-in-homestead-on-day-without-immigrants,,,
Hood River,Overlook Memorial Park,OR,US,2017-02-16,,240,240,240,264,216,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.hoodrivernews.com/news/2017/feb/18/we-all-make-america-great-pro-immigrant-march-draw/,,,,
Houston,Guadalupe Plaza,TX,US,2017-02-16,,1000,1000,1000,1100,900,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.khou.com/news/politics/day-without-immigrants-rally-protests-held-in-houston/409098216,,,,
Indianapolis,Statehouse,IN,US,2017-02-16,,250,250,250,275,225,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.indystar.com/story/news/2017/02/16/indy-experiences-day-without-immigrants/98007718/,,,,
Jackson Hole,,WY,US,2017-02-16,,150,150,150,165,135,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.jhnewsandguide.com/jackson_hole_daily/local/immigrants-march-for-rights/article_3e85e61b-c1ce-5df2-8cc4-2a020b72a858.html,,,,
Kansas City,,MO,US,2017-02-16,,400,400,400,440,360,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.kansascity.com/news/nation-world/immigration-refugees/article133127474.html,,,,
King of Prussia,,PA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.foxnews.com/us/2017/02/20/dozens-workers-lose-their-jobs-for-participating-in-day-without-immigrants-protest.html?intcmp=latestnews,,,,
Lakewood,Town Square,NJ,US,2017-02-16,,2000,2000,2000,2200,1800,general protesters,support Immigrant Rights,1,rally,0,0,0,0,1,1,http://www.app.com/picture-gallery/news/local/people/2017/02/16/thousands-flock-to-a-day-without-immigrants-rally-in-lakewood/98000302/,,,,
Las Vegas,,NV,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,https://lasvegassun.com/news/2017/feb/16/some-stores-in-las-vegas-close-to-recognize-immigr/,,,,
Los Angeles,,CA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://abc7.com/politics/businesses-close-in-la-for-a-day-without-immigrants-protest/1759053/,,,,
Milford,,MA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.metrowestdailynews.com/news/20170216/a-day-without-immigrants-in-metrowest-milford-area,,,,
Napa,La Morenita Market,CA,US,2017-02-16,,24,24,24,26.4,21.6,general protesters,against ICE raids; immigration,1,protest,0,0,0,0,0,1,http://napavalleyregister.com/news/local/a-day-without-immigrants-protest-comes-to-napa/article_e2a1e4b4-de1e-5163-b275-96856f163b63.html,,,,
Napa,,CA,US,2017-02-16,,800,950,1100,880,990,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://napavalleyregister.com/news/local/a-day-without-immigrants-protest-comes-to-napa/article_e2a1e4b4-de1e-5163-b275-96856f163b63.html,,,,
Nashville,,TN,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.wsmv.com/story/34522533/nashville-restaurants-closing-to-protest-immigration-policies,,,,
Nashville,,TN,US,2017-02-16,,12,13.5,15,13.2,13.5,general protesters,No Dakota Pipeline,1,protest,0,0,0,0,0,1,http://wkrn.com/2017/02/17/local-protesters-speak-out-about-dakota-access-pipeline/,,,,
New Orleans,,LA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.theadvocate.com/baton_rouge/news/business/article_25bfd41c-f466-11e6-bb48-cf78d7e9b15a.html,,,,
Nolensville,,TN,US,2017-02-16,,20,20,20,22,18,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.syracuse.com/politics/index.ssf/2017/02/day_without_immigrants_protesters_fired.html,,,,
Northampton,,MA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.gazettenet.com/Some-restaurants-close-for-day-without-immigrants-8147837,,,,
Ogden,,UT,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.sltrib.com/news/4951374-155/day-without-immigrants-protest-closes-restaurants,,,,
Oklahoma City,,OK,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://kfor.com/2017/02/16/multiple-oklahoma-city-businesses-participate-in-day-without-immigrants-protest/,,,,
Palm Beach,,FL,US,2017-02-16,,200,318.5,437,220,393.3,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.miamiherald.com/news/local/community/miami-dade/homestead/article133254579.html,,,,
Pensacola,17 Palafox PL,FL,US,2017-02-16,,50,50,50,55,45,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.pnj.com/story/news/local/pensacola/2017/02/16/immigration-protesters-gather-downtown-pensacola/97996004/,,,,
Perth Amboy,Our Lady of Fatima Church,NJ,US,2017-02-16,,150,175,200,165,180,general protesters,against the immigration ban,1,protest,0,0,0,0,1,1,http://www.mycentraljersey.com/story/news/local/middlesex-county/2017/02/16/hundreds-rally-perth-amboy-during-day-without-immigrants/98003150/,,,,
Philadelphia,,PA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.uticaod.com/news/20170216/day-without-immigrants-protest-closes-many-us-restaurants,,,,
Pittsburgh,Broadway Ave.,PA,US,2017-02-16,,24,24,24,26.4,21.6,general protesters,support Immigrant Rights,1,march,0,0,0,0,1,1,http://www.chron.com/news/houston-texas/article/Businesses-across-state-close-in-support-of-10937915.php#photo-12384946,,,,
Pontiac,,MI,US,2017-02-16,,500,500,500,550,450,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.freep.com/story/news/local/michigan/detroit/2017/02/16/day-without-immigrants-protest-detroit/97991056/,,,,
Port Orange,1000 City Center Circle,FL,US,2017-02-16,,130,135,140,143,126,Indivisible Volusia,anti-Trump,1,protest,,,,,1,1,,,,,
Port Orange,,FL,US,2017-02-16,,60,65,70,66,63,general protesters,pro-Trump,2,rally,,,,,0,1,,,,,
Portland,Abromson Community Center,ME,US,2017-02-16,,200,200,200,220,180,Portland Racial Justice Congress,Against speech by Tea Party leader Michael Johns,1,protest,0,0,0,0,1,1,http://www.pressherald.com/2017/02/16/protesters-gather-at-usm-before-anticipated-speech-by-controversial-lawmaker/,,,,
Portland,Portland State University,OR,US,2017-02-16,,200,200,200,220,180,Black Lives Matter,Against police killing of Black child Quanice Hayes; against police bruta;ity; black lives matter,1,march,0,0,0,0,1,1,http://www.opb.org/news/article/quanice-hayes-portland-march-teenager-police-shooting/,https://www.kptv.com/news/protesters-demand-justice-for-teen-killed-by-portland-police-one-person-arrested/article_753c5570-52fd-527b-bd15-ec38f6aebe41.html,,,
Raleigh,,NC,US,2017-02-16,,700,700,700,770,630,general protesters,support Immigrant Rights,1,rally,0,0,0,0,1,1,http://www.voanews.com/a/immigrants-protest-trump-policies/3727717.html,,,,
Saint Paul,Mexican Consulate,MN,US,2017-02-16,,200,600,1000,220,900,general protesters,support Immigrant Rights,1,march,0,0,0,0,1,1,http://www.twincities.com/2017/02/16/mn-day-without-immigrants-protest-restaurants-closed-minneapolis-st-paul/,http://www.kare11.com/news/politics/businesses-close-for-a-day-without-immigrants-protest/408720497,,,
Saint Paul,State Capitol,MN,US,2017-02-16,,60,105,150,66,135,Black Lives Matter,Against anti-protest law,1,protest,0,0,0,0,0,1,http://www.grandforksherald.com/news/4219659-protesters-seek-freedom-protest,,,,
Salt Lake City,,UT,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.sltrib.com/news/4951374-155/day-without-immigrants-protest-closes-restaurants,,,,
San Diego,,CA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.sandiegouniontribune.com/business/sd-fi-immigrant-day-20170216-story.html,,,,
San Francisco,City Hall,CA,US,2017-02-16,,100,200,300,110,270,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://kron4.com/2017/02/16/day-without-immigrants-protests-being-held-across-bay-area-u-s/,,http://abc7news.com/news/protesters-skip-work-school-to-show-importance-of-immigration/1758863/,,
Sherman,Grayson County Courthouse,TX,US,2017-02-16,,20,35,50,22,45,general protesters,support Immigrant Rights,1,march,0,0,0,0,1,1,http://www.dallasnews.com/news/photos/2017/02/16/photos-texans-join-nation-day-without-immigrants-protest,,http://www.chron.com/news/houston-texas/article/Businesses-across-state-close-in-support-of-10937915.php#photo-12384945,,
Spring Valley,,NY,US,2017-02-16,,1000,1000,1000,1100,900,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://westchester.news12.com/news/day-without-immigrants-protest-held-in-spring-valley-1.13136598,,,,
Stamford,,CT,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.stamfordadvocate.com/news/article/Stamford-businesses-to-close-in-immigration-10935925.php,,,,
Suffolk,Hilton Garden Inn,VA,US,2017-02-16,,21,22,23,23.1,20.7,The Sierra Club,Against Atlantic Coast Pipeline,1,protest,0,0,0,0,1,1,http://pilotonline.com/news/local/environment/protesters-advocates-speak-out-on-atlantic-coast-pipeline-at-federal/article_fe161fcf-1c9c-5747-b37f-3761bde7c6bd.html,,,,
Tillamook,,OR,US,2017-02-16,,30,30,30,33,27,general protesters,support Immigrant Rights,1,walk-out,0,0,0,0,1,1,http://www.tillamookheadlightherald.com/news/students-protest-immigration-policies/article_0bd12302-f872-11e6-96f2-d3673d7b3bcc.html,,,,
Tucson,Federal Building,AZ,US,2017-02-16,,80,90,100,88,90,Lucha Unida de Padres y Estudiantes,support Immigrant Rights,1,march,4,4,3,0,1,1,http://tucson.com/news/local/tucson-police-say-officers-were-assaulted-as-immigration-protest-escalated/article_c396aa8b-3c96-5f05-b964-b19900f2b61a.html,http://www.tucsonnewsnow.com/story/34527160/protest-downtown-escalates-quickly,,,
Tulsa,,OK,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.foxnews.com/us/2017/02/20/dozens-workers-lose-their-jobs-for-participating-in-day-without-immigrants-protest.html?intcmp=latestnews,,,,
Ukiah,County Courthouse,CA,US,2017-02-16,,24,24,24,26.4,21.6,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,https://www.mendovoice.com/2017/02/immigration-protest/,,,,
Umatilla,,OR,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.eastoregonian.com/eo/local-news/20170216/across-hermiston-and-us-immigrants-participate-in-protest,,,,
Ventura,Ventura College,CA,US,2017-02-16,,50,50,50,55,45,general protesters,support Immigrant Rights,1,rally,0,0,0,0,1,1,http://abc7.com/politics/businesses-close-in-la-for-a-day-without-immigrants-protest/1759053/,,,,
Waco,,TX,US,2017-02-16,,1000,1050,1100,1100,990,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.newswest9.com/story/34526748/parents-students-participate-in-protest,,,,
Washington,Mount Pleasant,DC,US,2017-02-16,,200,200,200,220,180,Many Languages One Voice,support Immigrant Rights,1,protest,0,0,0,0,1,1,https://www.washingtonpost.com/local/restaurants-schools-close-in-day-without-immigrants-protest/2017/02/16/ac2af2f8-f44c-11e6-a9b0-ecee7ce475fc_story.html?utm_term=.c2030db22389,,,,
Washington,White House,DC,US,2017-02-16,,200,200,200,220,180,general protesters,Against Trump's Israel policy,1,protest,0,0,0,0,0,1,http://www.middleeasteye.net/news/hundreds-protest-trumps-meeting-netanyahu-1739463824,,,,
Weehawken,,NJ,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://newjersey.news12.com/news/weehawken-restaurant-closes-for-day-without-immigrants-protest-1.13132711,,,,
Wenatchee,Memorial Park,WA,US,2017-02-16,,100,100,100,110,90,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.ncwlife.com/day-without-immigrants-boycott-rally-memorial-park/,,,,
West Springfield,,MA,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.gazettenet.com/Some-restaurants-close-for-day-without-immigrants-8147838,,,,
Wichita,Nomar Plaza,KS,US,2017-02-16,,400,400,400,440,360,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.kansas.com/news/local/education/article133087019.html,,,,
Wilmington,Hugh McRae Park,NC,US,2017-02-16,,100,150,200,110,180,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.starnewsonline.com/news/20170216/local-protest-highlights-supports-immigrant-community,headcount from video,,,
Yonkers,,NY,US,2017-02-16,,200,200,200,220,180,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://westchester.news12.com/news/hundreds-march-in-day-without-immigrants-rally-in-yonkers-1.13136519,,,,
Ypsilanti,,MI,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.freep.com/story/news/local/michigan/detroit/2017/02/16/day-without-immigrants-protest-detroit/97991056/,,,,
,Long Island,NY,US,2017-02-16,,25,25,25,27.5,22.5,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.syracuse.com/politics/index.ssf/2017/02/day_without_immigrants_protesters_fired.html,,,,
Lexington,,SC,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.khou.com/news/nation-now/21-people-fired-after-taking-part-in-a-day-without-immigrants/409550478,,,Lexington County,
,Lowcountry,SC,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://wsav.com/2017/02/16/lowcountry-workers-take-part-in-immigration-protest/,,,,
Rock Hill,,SC,US,2017-02-16,,,,,,,general protesters,support Immigrant Rights,1,strike,0,0,0,0,1,1,http://www.heraldonline.com/news/local/article133181189.html,,,York County,
Amherst,UMass-Amherst,MA,US,2017-02-17,,50,50,50,55,45,general protesters,Against deportations,1,protest,0,0,0,0,1,1,http://www.gazettenet.com/Few-turn-out-for-rally-aimed-at-pushing-UMass-administrators-to-declare-campus-a-sanctuary-for-undocumented-immigrants-8163315,,,,
Augusta ,,GA,US,2017-02-17,count pic,5,5,5,5.5,4.5,general protesters,anti-Trump,1,protest,0,0,0,0,1,1,http://chronicle.augusta.com/news/2017-02-17/group-rallies-against-president-augusta-intersection,headcount from photo,,,
Augusta ,,GA,US,2017-02-17,count pic,2,2,2,2.2,1.8,general protesters,pro-Trump,2,rally,0,0,0,0,0,1,http://chronicle.augusta.com/news/2017-02-17/group-rallies-against-president-augusta-intersection,headcount from photo,,,
Buffalo,Buffalo Niagara Convention Center,NY,US,2017-02-17,,100,125,150,110,135,Just Resisting ,Protesting Police Killing of Black Man Wardell Davis; against police brutality; black lives matter,1,protest,7,0,0,0,1,1,https://buffalonews.com/2017/02/17/protesters-inside-outside-convention-center-browns-speech/,,,,
Charlotte,Martin Luther King Middle School,NC,US,2017-02-17,,300,300,300,330,270,High School Students,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.wsoctv.com/news/local/hundreds-of-students-walk-out-protest-at-charlotte-mecklenburg-schools-officials-say/495077045?ecmp=wsoctv_social_facebook_2014_sfp,,,,
Chicago,Daley Plaza,IL,US,2017-02-17,,24,24,24,26.4,21.6,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.presstv.ir/Detail/2017/02/18/511030/US-protest-Trump-A-Day-Without-Immigrants,,,,
Dahlonega,,GA,US,2017-02-17,,200,200,200,220,180,general protesters,Against KKK sign on historic building,0,protest,0,0,0,0,1,1,http://www.fox5atlanta.com/news/236576001-story,,,,
Detroit,ICE Offices,MI,US,2017-02-17,,150,150,150,165,135,general protesters,Against deportations,1,protest,0,0,0,0,1,1,http://www.freep.com/story/news/local/michigan/detroit/2017/02/17/protesters-demonstrate-outside-federal-ice-office-detroit/98065426/,,,,
Detroit,state eduation offices,MI,US,2017-02-17,,100,100,100,110,90,general protesters,against school closures; education,0,protest,0,0,0,0,0,1,http://www.freep.com/story/news/education/2017/02/17/rally-detroit-school-closures/98048520/,,,,
Evesham,Gibson House Community Center,NJ,US,2017-02-17,,30,30,30,33,27,Action Together Burlington County,Demanding Rep. Macarthus hold a town hall,1,protest,0,0,0,0,1,1,http://www.app.com/story/news/politics/new-jersey/2017/02/17/protesters-visit-congressmans-office/98076900/,,,,
Fort Myers,Florida Gulf Coast University,FL,US,2017-02-17,,24,24,24,26.4,21.6,general protesters,support Immigrant Rights,1,protest,0,0,0,0,1,1,http://www.nbc-2.com/story/34535309/fgcu-students-rally-against-trump-immigration-policy,,,,
